country_id,region_id,population
130,1707,1309442
130,1708,219013
130,1709,124528
130,1710,174373
130,1711,407789
130,1712,1007918
130,900748,551
130,900749,173918
130,900750,155549
130,900751,502354
130,900752,275712
130,900753,412358
130,900754,95660
130,900755,2645809
130,900756,1280288
130,900757,222303
130,900758,126044
130,900759,169659
130,900760,1088207
132,1714,1482035
132,1715,899787
132,1716,2649245
132,1717,517196
132,1718,1079395
132,1719,1361323
132,1720,765729
132,1721,814767
132,1723,1299
132,1724,792824
132,1725,707292
132,1726,754308
132,1727,1287522
132,1728,3145590
132,1729,592128
132,37157,1240079
133,51325,5225910
133,51326,4542205
133,51327,7101890
133,51328,4794712
133,51329,6006451
133,51330,6909402
133,51331,14802196
133,51332,5664667
135,1739,80890
136,1740,12238
137,1741,1103317
137,1742,718683
137,1743,352532
137,1744,368073
137,1745,994854
138,1746,446845
138,1747,801640
138,1748,1116837
138,1749,278375
138,1750,1476922
138,1751,236133
138,1752,434718
138,900006,941895
138,901034,543580
138,901035,935575
138,901036,802773
138,901037,431248
138,901038,1239296
138,901039,277803
138,901040,1311792
138,901041,172936
138,901042,238339
139,1753,168370
139,1754,206047
139,1755,409112
139,1756,813261
139,1757,346839
139,1758,461698
139,1759,488996
139,1760,220962
139,1761,375457
139,1762,214100
139,1763,469644
139,1764,1031530
139,1765,407813
139,1766,151869
139,1767,507210
139,1768,1038374
139,1770,305036
139,900620,171318
139,900621,201306
139,900622,397875
139,900623,811140
139,900624,344318
139,900625,465062
139,900626,217135
139,900627,490803
139,900628,379825
139,900629,214794
139,900630,466350
139,900631,1031581
139,900632,154329
139,900633,435068
139,900634,1045512
139,900635,405886
139,900636,95919
139,900637,289015
140,1771,45457
140,1772,26440
140,1773,28404
140,1774,52409
140,1775,66795
140,1776,155451
140,1777,41791
140,1778,27554
140,1779,55380
140,1780,112964
140,1781,34996
140,1782,38726
140,1783,126766
140,1784,41146
140,1785,33895
140,1786,45402
140,1787,71389
140,1788,39430
140,1789,77838
140,1790,1023273
140,1791,39317
140,1792,51441
140,1793,62867
140,1794,34928
140,1795,59012
140,1796,59668
141,1797,1074649
141,1798,750658
141,1799,1288369
141,1800,1063598
141,1801,4124162
141,1802,748308
141,900940,525813
141,900941,547475
141,900942,859870
141,900943,1142210
141,900944,197609
141,900945,1263276
141,900946,4551461
141,900947,748632
142,1803,280000
142,1804,108273
142,1805,275413
142,1806,163250
142,1807,457137
142,1808,160780
142,1809,113851
142,1810,69205
142,1811,117149
142,1812,127004
142,900903,277254
142,900904,106095
142,900905,274490
142,900906,162746
142,900907,455937
142,900908,161417
142,900909,112722
142,900910,68017
142,900911,119258
142,900912,126685
144,1814,96098
144,1815,380891
144,1816,112371
144,1817,259905
144,1818,163733
144,1819,177347
144,1820,56319
144,1821,337274
144,1822,253968
144,1823,188504
144,1824,1650558
144,1825,561329
144,1826,98096
144,1827,87020
144,1828,129042
144,900818,96094
144,900819,385192
144,900820,112669
144,900821,262512
144,900822,164280
144,900823,178024
144,900824,56286
144,900825,337632
144,900826,297017
144,900827,184689
144,900828,1601899
144,900829,560134
144,900830,87368
144,900831,97244
144,900832,129047
145,1829,220977
145,1830,236008
145,1831,468846
145,1832,252290
145,1833,63932
145,1834,142553
145,1835,61121
145,1836,110208
145,1837,122265
145,1838,501242
145,1839,584813
145,1840,200160
145,1841,132968
145,1842,446031
145,1843,56265
145,1844,97625
145,1845,345008
145,1846,163090
145,1847,526122
145,1848,106254
145,1849,281458
145,1850,1495338
145,1851,193902
145,1852,64403
145,1853,62534
145,900169,1982109
145,900170,4409369
145,900171,543938
146,1854,3505
146,1855,3760
146,1856,1789
146,1857,3713
146,1859,385
146,1860,2546
146,1861,6812
146,1862,997
146,1863,5377
146,1864,3185
146,1865,5101
147,1866,132185
147,1867,537876
147,1868,312403
147,1869,142540
147,1870,212417
147,1871,264860
147,1872,85296
147,1873,124874
147,1874,130728
147,1875,803823
148,1876,90711
148,1877,72192
148,1878,427941
149,1879,334464
150,1881,1282684
150,899979,1880099
150,899980,1868129
150,899981,1626528
150,899982,1096587
150,899983,963281
150,899984,500428
150,899985,736679
150,899986,602915
150,899987,1215854
150,899988,959647
150,899989,639608
150,899990,1149517
150,899991,349991
150,899992,1358919
150,899993,1665412
150,899994,770083
150,899995,1186285
150,899996,1209090
150,899997,4712812
150,899998,703646
150,899999,1169854
151,1886,254397
151,1887,4909
152,1888,8165615
152,1889,2437645
152,1890,7836225
152,65268,58305
153,1891,4080453
153,1892,2195807
153,1893,1663027
153,1894,1919540
153,1895,979721
153,1896,1188450
153,1897,1693568
153,1898,2671151
153,1899,364885
153,1900,1789588
153,1901,4286625
153,1902,2862941
153,1903,7339454
153,1904,1139171
153,37336,81695
154,1905,1245
154,1906,1999
154,1907,3694
154,1908,2811
154,1909,1350
154,1910,1816
154,1911,5777
154,1913,11839
154,1914,9738
154,1915,22946
154,1916,7415
154,1917,290
154,1918,93581
154,1919,887
154,1920,2967
154,1921,31305
154,1922,35385
154,1923,6016
154,1924,11846
154,1925,408
155,1926,3297870
155,1927,924890
155,1928,2970281
155,1929,134999
155,1930,4498833
155,1931,2904703
155,1932,3370514
155,1933,4073320
155,1934,1100504
156,1935,13041
156,1936,4614
156,1937,1602
156,1938,18604
156,1939,10275
156,1940,3913
156,1941,3072
156,1942,7068
156,1943,2253
156,1944,1354
156,1945,2795
156,1946,825
156,1947,5714
156,1948,435
156,1949,4688
156,1950,2875
156,1951,2003
156,1952,9000
156,1953,3146
156,1954,3168
156,1955,2209
156,1956,2012
156,1957,1200
156,1958,4067
156,1959,7984
156,1960,5196
156,1961,10792
156,1962,4283
156,1963,847
156,1964,9415
156,1965,9688
156,1966,12812
156,1967,3016
156,1968,10210
156,1969,973
156,1970,2303
156,1971,11219
156,1972,5039
156,1973,1312
156,1974,3595
156,1975,2680
156,1976,21817
156,1977,3809
156,1978,17453
156,1979,3729
156,1980,2181
156,1981,1792
156,1982,8939
156,1983,641
156,1984,21309
156,1985,2879
156,1986,7378
156,1987,4326
156,1988,11737
156,1989,11983
156,1990,8796
156,1992,5807
156,1993,2731
156,1994,3227
156,1995,3710
156,1996,1265
156,1997,18063
156,1998,2301
156,1999,15261
156,2000,11291
156,2001,11634
157,2002,15075
158,61297,152047
158,61298,87720
158,61299,137116
158,61300,27803
159,2004,60434
159,2005,388147
159,2006,362545
159,2007,145552
159,2008,399024
159,2009,340605
159,2010,607156
159,2011,359382
159,2012,26302
159,2013,1323601
159,2014,84151
159,2015,61365
159,2016,283578
160,2017,41874
160,2018,71051
160,2019,149581
160,2020,111910
160,2021,145944
160,2022,161773
160,2023,299306
160,2024,100928
160,2025,120142
160,2026,58921
161,2027,244991
162,2028,1438517
162,2029,3820720
162,2030,1000070
162,2031,965076
162,2032,6066871
162,2033,3785521
162,2034,3776506
162,2035,858666
162,2036,8291424
162,2037,1507274
162,2038,6961241
162,2039,4012308
162,2040,3910604
162,2041,9584610
162,2042,19391718
162,2043,5248037
162,2044,2175043
162,2045,1331111
162,2046,10225363
162,2047,4509202
162,2048,7147472
162,2049,2450455
162,2050,1820942
162,2051,2955712
162,2052,3071978
162,2053,3303019
162,2054,2800526
162,2055,3851549
162,2056,1198093
162,2057,8552809
162,2058,2285543
162,2059,1812907
163,2060,75321
165,2062,365195
165,2063,268185
165,2064,968994
165,2066,644794
165,2067,226021
165,2068,95750
165,2069,250873
165,2070,212963
165,2071,304557
165,2072,165591
165,2073,190801
166,2074,15618
167,2075,73583
167,2076,79556
167,2077,67514
167,2078,49566
167,2079,89359
167,2081,63361
167,2082,75876
167,2083,29821
167,2084,14109
167,2085,44689
167,2086,59265
167,2087,66967
167,2088,108493
167,2089,79248
167,2090,102372
167,2091,90317
167,2092,99041
167,2093,46300
167,2094,163411
167,2095,1662950
167,2096,59572
167,2097,47039
168,2099,0
168,2101,3751
168,2102,0
168,2103,1424
169,2107,2553928
169,2109,2195235
169,2111,3902271
169,147326,2187743
169,147327,2285240
169,147328,1972653
169,147329,2177519
169,147330,4472122
169,147331,408385
169,147332,13167
169,147334,2891132
169,147335,3804375
169,147336,1681020
169,147337,3200112
169,147338,1858213
170,2112,2206379
170,2113,1537490
170,2114,1506590
170,2115,2373039
170,2116,3361023
170,2118,6041088
170,2119,2173210
170,2120,2342891
170,2121,3541113
170,2122,5799362
170,65246,792
170,900948,2213619
170,900949,1537099
170,900950,1506354
170,900951,2373043
170,900952,2173898
170,900953,1185816
170,900954,6033348
170,900955,2175542
170,900956,2338644
170,900957,3539624
170,900958,5791179
171,2123,1709287
171,2125,489770
171,2126,5646072
171,2127,1797659
171,2128,1491362
171,2129,279702
171,2130,3508238
171,2131,6150727
171,2132,1656399
171,2133,5190848
171,2135,1328637
171,2136,7914096
171,41772,2726134
171,41773,1886870
171,41774,1004778
171,41775,2672162
171,41776,2569344
172,2137,102944
172,2138,206805
172,2139,92017
172,2140,84698
172,2141,239803
172,2142,454656
172,2143,105283
172,2144,260450
172,2145,75826
172,2146,257002
172,2147,192897
172,2148,205542
172,2149,157033
172,900789,206805
172,900790,92028
172,900791,84697
172,900792,153794
172,900793,85894
172,900794,453948
172,900795,105279
172,900796,260740
172,900797,76483
172,900798,256717
172,900799,192897
172,900800,205552
172,900801,157179
172,900802,102944
173,2150,8944
175,2152,16911950
175,2153,10198572
175,2154,4520264
175,2155,3802970
175,2156,5327262
175,900611,8351672
175,900612,8011970
175,900613,10775634
175,900614,2339121
175,900615,5245639
175,900616,1496256
175,900617,4538300
176,2157,233423
177,2158,498950
177,2159,457154
177,2160,654555
177,2161,2097706
177,2162,583525
177,2163,1100597
177,2164,2581649
177,2165,2748551
177,2166,1172022
177,2167,1297860
177,2168,372003
177,2169,3579061
178,2170,264618
179,2171,1451083
179,2172,271086
179,2173,554707
179,2174,42167
179,2175,149209
179,2176,142621
179,2177,151229
179,2178,209183
179,2179,94262
179,2180,113969
179,2181,452850
179,2182,221612
179,2183,483415
179,2184,33173
180,2185,619237
180,2186,449205
180,2187,182147
180,2188,190084
180,2189,612487
180,2190,163762
180,2191,246059
180,2192,166032
180,2193,586131
180,2194,202974
180,2195,173080
180,2196,1614080
180,2197,366661
180,2198,677964
180,2199,289204
180,2200,155328
180,2201,183033
180,900306,632677
180,900307,460954
180,900308,175709
180,900309,194772
180,900310,426515
180,900311,170229
180,900312,250031
180,900313,185332
180,900314,533248
180,900315,386274
180,900316,182001
180,900317,1573883
180,900318,387588
180,900319,643417
180,900320,304456
180,900321,173965
180,900322,180821
180,900323,798
180,900324,8960
180,900325,5839
181,2202,674368
181,2203,904299
181,2204,2591308
181,2205,4626975
181,2206,860146
181,2207,4962566
181,2208,4073952
181,2209,5240045
182,2211,4720506
182,2212,6002878
182,2213,6052565
182,2215,6380416
182,2216,6665573
182,2217,4038308
182,2218,6329250
182,2219,4709544
182,2221,4852673
182,2222,6018503
182,2223,6440410
182,2224,9229149
182,2225,14720211
182,2226,8710396
182,2227,4960011
182,2228,4968103
182,2229,3526921
182,2230,13913346
182,2231,6251004
182,2232,5957684
182,2234,5246210
182,2235,8730682
182,2239,3404102
182,2240,3723164
182,65698,4188430
182,65699,7277541
182,65700,2637165
182,65701,3195131
182,65702,3594953
182,65703,4804191
182,65704,3693908
182,65705,2794109
182,65706,5178734
182,65707,4765661
182,65708,7949246
182,65709,5659268
182,65710,4970598
183,2241,1344
184,2242,1855
185,2243,38076
186,2244,632081
186,2245,115822
186,2246,280853
186,2247,72168
186,2248,198130
186,2249,516076
186,2250,249605
186,2251,135867
186,2252,231587
186,2253,284070
186,2254,189307
186,2255,653077
186,2256,455589
186,2257,319461
186,2258,106303
186,2259,163400
186,2260,160365
186,2261,169466
186,2262,248870
187,2263,645940
187,2264,357374
187,2265,1023650
187,2266,311559
187,2267,154560
187,2268,357281
187,2269,38062
187,2270,824068
187,2271,63841
188,2272,8437124
188,2273,5024530
188,2274,2043437
188,2275,32483002
188,2276,127789936
188,2277,50012388
188,900437,8442613
188,900438,5147824
188,900439,2030453
188,900440,32342482
188,900441,127576128
188,900442,50432956
189,2278,20505
191,2280,171709
191,2281,469563
191,2282,268425
191,2283,282642
191,2284,32787
191,2285,57873
191,2286,114195
191,2287,96859
191,2288,2088117
191,2289,246727
191,93671,12252
191,93672,218534
192,2290,470781
192,2291,774569
192,2292,338071
192,2293,564981
192,2294,629887
192,2295,768226
192,2296,116335
192,2297,682638
192,2298,51380
192,2299,321767
192,2300,809775
192,2301,171699
192,2302,196278
192,2303,245691
192,2304,289923
192,2305,1086696
192,2306,266169
192,2307,247644
192,2308,209114
192,2309,921505
193,73915,117
194,2311,21044
194,2312,886060
194,2313,182729
194,2314,68758
194,2315,578109
194,2316,191284
194,2317,258731
194,2318,2823791
194,2319,255079
194,2320,319692
194,2321,226041
194,2322,625377
194,2323,118591
194,2324,90257
194,2325,258014
194,2326,157266
194,2327,434781
194,900593,20924
194,900594,885884
194,900595,181681
194,900596,536784
194,900597,68812
194,900598,576740
194,900599,191397
194,900600,257743
194,900601,2310570
194,900602,254271
194,900603,308258
194,900604,227398
194,900605,625217
194,900606,120319
194,900607,90724
194,900608,260431
194,900609,143416
194,900610,435037
195,2328,439445
195,2329,1195224
195,2330,436916
195,2331,1589651
195,2332,806608
195,2333,1574890
195,2334,1314741
195,2335,1407077
195,2336,591163
195,2337,918579
195,2338,899251
195,2339,1615716
195,2340,2103919
195,2341,1337472
195,2342,11507831
195,2343,1175803
195,2344,182008
195,2345,203216
195,2346,370094
195,2347,2041497
195,2348,1598051
195,2349,1034584
195,2350,388683
195,2351,257267
195,2352,626386
195,900326,341885
195,900327,1196662
195,900328,437009
195,900329,1589643
195,900330,807165
195,900331,1574480
195,900332,1408860
195,900333,590763
195,900334,918561
195,900335,899203
195,900336,1611489
195,900337,2103833
195,900338,1337455
195,900339,11494791
195,900340,1187872
195,900341,182644
195,900342,203199
195,900343,371133
195,900344,2041249
195,900345,1324950
195,900346,1580947
195,900347,1121233
195,900348,388653
195,900349,257296
195,900350,624741
195,900351,20356
196,2354,2069372
196,2355,13284224
196,2356,5414310
196,2357,3888356
196,2361,6403587
196,2362,7594074
196,2363,7783571
196,2364,4553738
196,2368,2894846
196,67156,2394812
196,67159,3783631
196,67160,5548736
196,67161,5500515
196,67162,4954196
196,67165,11366997
196,67166,15810283
196,67167,3323769
197,2369,74
198,2370,3184339
198,2371,2136265
198,2372,2476170
198,2373,2158316
198,2374,1035919
198,2375,3451207
198,2376,5484502
198,2377,974541
198,2378,2164785
198,2379,1193194
198,2380,2372963
198,2381,4559978
198,2382,1234092
198,2383,1475115
198,2384,3561034
198,2385,1745472
199,2386,696656
199,2387,145632
199,2388,836429
199,2389,127286
199,2390,187375
199,2391,418174
199,2392,162246
199,2393,497095
199,2394,147594
199,2405,477429
199,2406,2335946
199,2407,112670
199,2408,1797644
199,2409,450694
199,2410,888613
199,2411,237696
199,2412,189706
199,2413,373373
199,900693,3708
199,900694,14282
199,900695,12382
199,900696,50152
199,900697,4507
199,900698,5637
199,900699,7225
199,900700,134791
199,900701,418
199,900746,254397
199,900747,4909
200,2414,420943
200,2415,397424
200,2416,845800
200,2417,517637
200,2418,418661
200,2419,333359
200,2420,348431
200,2421,347491
201,2422,1798419
201,2423,16515
201,2424,108359
201,2425,847398
201,2426,702068
201,2427,2744655
201,2428,47700
201,2429,173037
201,2430,246363
202,2431,560923
202,2432,1627128
202,2433,2582544
202,2434,1839294
202,2435,2733372
202,2436,2117536
202,2437,1581253
202,2438,412462
202,2439,16296123
202,2440,2816446
202,2441,4795431
202,2442,2449047
202,2443,8282900
202,2444,2149375
202,2445,726037
203,2446,311572
203,2447,406845
203,2448,572787
203,2449,546869
203,2450,569702
203,2451,258861
203,2452,363166
203,2453,283173
203,2454,503884
203,2455,2256627
203,2456,412061
203,2457,14330736
203,2458,270012
203,2459,666662
203,2460,697108
203,2461,185318
203,2462,497372
203,2463,615757
203,2464,469939
203,2465,1028364
203,2466,305466
203,2467,292744
203,2468,370075
203,2469,512862
203,2470,734351
203,2471,446293
203,2472,255455
203,2473,511837
203,2474,409415
203,2475,401686
203,2476,682430
203,2477,185688
203,2478,327624
203,2479,376427
203,2480,585480
203,2481,355518
203,2482,695699
203,2483,192023
203,2484,357686
203,2485,332921
203,2486,297870
204,2487,461276
204,2488,74759
204,2489,208109
204,2490,2220187
204,2491,751199
204,2492,1054918
204,2493,979642
204,2494,4040329
204,2495,1543975
204,2496,1156564
204,2497,960101
204,2498,1549644
204,2499,3312304
204,2500,974420
204,2501,46163
204,2502,1178063
204,2503,3108279
204,2504,15829
204,2505,372799
204,2506,2137267
204,2507,980308
204,2508,805590
204,2509,909948
204,2510,276324
204,2511,985167
204,2512,261088
204,2513,531435
204,2514,563969
204,2515,2593564
204,2516,1218947
204,2517,521752
204,2518,1601823
204,2519,1161381
204,2520,773639
204,2521,107372
204,2522,16361
204,2523,587545
204,2524,5304553
204,2525,2445941
204,2526,794342
204,2527,1008636
204,2528,283704
204,2529,4437423
204,2530,1128629
204,2531,129426
204,2532,659768
204,2533,809322
204,2534,10889254
204,2535,9808951
204,2536,686571
204,2537,35580
204,2538,40060
204,2539,3029260
204,2540,571127
204,2541,2629372
204,2542,1857244
204,2543,1867747
204,2544,708837
204,2545,1307984
204,2546,2320619
204,2547,1780842
204,2548,580320
204,2549,4125665
204,2550,1077050
204,2551,969603
204,2552,428461
204,2553,3185439
204,2554,2358558
204,2555,2361506
204,2556,665202
204,2557,911002
204,2558,2858877
204,2559,4074293
204,2560,994281
204,2561,3780808
204,2562,198806
204,2563,1050160
204,2564,1400064
204,2565,1288993
204,2566,1407450
204,2567,310645
204,2568,1464366
204,2569,1187562
204,2570,112873
204,2571,1312597
204,2572,2509568
204,2573,1123830
204,2574,2279644
204,2575,550608
204,2576,1214124
204,2577,177090
205,2587,1678618
205,21969,3802753
205,21971,1944491
205,21972,3163773
205,21973,2964457
205,900110,1678618
205,900111,3801277
205,900112,1944491
205,900113,2966698
205,900114,3162960
206,2590,336294
206,2591,612342
207,68772,653
207,68773,2918
207,68774,245
208,2593,2984
208,2594,2702
208,2595,14833
208,2596,3255
208,2597,3442
208,2598,3613
208,2599,4168
208,2600,2526
208,2601,1946
208,2602,1922
208,2603,6386
208,2604,3604
208,2605,2776
208,2606,2329
209,2607,9251
209,2608,19639
209,2609,15934
209,2610,12030
209,2611,12095
209,2612,24916
209,2613,13173
209,2614,14128
209,2615,49388
210,39511,484
210,39512,4590
211,61285,11735
211,61286,27067
211,61287,15496
211,61288,6557
211,61289,37565
211,61290,7242
212,2618,195643
213,2619,31119
214,2620,7864
214,2621,199011
215,2622,2177873
215,2623,470906
215,2624,6007200
215,2625,835262
215,2626,915375
215,2627,1864951
215,2628,2358110
215,2629,9309473
215,2630,625415
215,2631,661279
215,2632,1567057
215,2633,9774916
215,2634,630096
217,1374,189637
217,1376,560619
217,1378,732785
217,2636,3564394
217,2639,1089034
217,2640,836975
217,2643,840673
217,2644,2159998
217,2645,674742
217,47585,1805723
217,47586,870655
217,47587,1083208
217,47588,722509
217,47589,1033504
218,2646,903
220,61135,510
220,61136,3
220,61137,4128
220,61138,3710
220,61139,6749
220,61140,4563
220,61141,3
220,61142,34
220,61143,24
220,61144,6114
220,61145,4446
220,61146,4318
220,61147,2548
220,61148,3555
220,61150,3
220,61153,4832
220,61154,419
220,61155,48
220,61156,17
220,61157,97
220,61159,574
220,61160,5
220,61161,2
220,61163,10
220,61164,3585
220,61165,16
220,61166,13
220,61167,7
220,61168,3275
220,61169,3786
220,61170,3
220,61174,2
220,61178,3319
220,61179,3045
220,61182,2
220,61183,1993
220,61184,962
220,61186,5
220,61187,2
220,61188,5070
220,61189,1
220,61190,1956
220,61191,2
220,61192,3432
220,61193,8591
220,61194,5
220,61196,1535
220,61199,66
220,61200,3974
220,61202,2
220,61203,3
220,61204,506
220,61205,2539
220,61206,35
220,61207,26
221,2654,1490953
221,2655,2347497
221,2656,1579966
221,2657,1322377
221,900443,1490969
221,900444,1123868
221,900445,1157808
221,900446,1579240
221,900447,1376027
222,2658,864476
222,2659,284994
222,2660,275322
222,2661,76222
222,2662,597494
222,2663,562750
222,2664,82559
222,2665,1362315
222,2666,230854
223,2667,663481
223,2668,598349
223,2669,812391
223,2670,680086
223,2671,855682
223,2672,585737
223,2673,549417
223,2674,691109
224,2675,214982
224,2676,115510
224,2677,163082
224,2678,71992
224,2679,54095
224,2680,117528
224,2681,609682
224,2682,340695
224,2683,116856
224,2684,275307
224,2685,71487
224,2686,43115
225,2687,621131
225,901048,34129
225,901049,83061
225,901050,32326
225,901051,26634
225,901052,3563
225,901053,156659
225,901054,140522
225,901055,49450
225,901056,19746
225,901057,71006
226,2688,443336
226,2689,457293
226,2690,570049
226,2691,915520
226,2692,1274247
226,2693,486355
226,2694,485328
226,2695,484721
226,2696,571379
226,2697,1262265
226,2698,350372
226,2699,762966
226,2700,515369
226,2701,184349
226,2702,398792
226,2703,217952
226,2704,596905
226,2705,1039158
227,2706,6879225
227,2707,2824715
227,2708,15705442
227,2709,11000057
227,2710,4820184
227,2711,4124037
227,2712,1372028
227,2714,7338736
227,77312,5845645
229,2716,9236179
229,2717,1486894
229,2718,1081627
229,2719,1353441
229,2720,2338324
229,2721,617057
229,2722,2620826
229,2723,2498414
229,2724,8517981
229,2725,56473
229,2726,5883099
229,2727,1145920
229,2728,2736387
229,2729,7478887
229,2730,86671
229,2731,1739835
229,2732,734495
229,2733,2245291
229,2734,361257
231,2736,2694516
231,2737,1627248
231,2738,1392458
231,2739,2535496
231,2740,972551
231,2741,2038398
231,2742,2576782
231,2743,1337916
231,2744,6131115
233,2771,13804
233,2772,42815
233,2773,18839
233,2774,20130
233,2775,30277
233,2776,40522
233,2777,222504
233,2778,19457
233,2779,40910
233,2780,170123
234,2781,3060
235,2782,311560
235,2783,223584
235,2784,364208
235,2785,196711
235,900889,309578
235,900890,216295
235,900891,356749
235,900892,213441
236,2786,142122
236,2787,281005
236,2788,273904
236,2789,53073
236,2790,305037
236,2791,126622
236,2792,329673
236,2793,222815
236,2794,198038
236,2795,237566
236,2796,294481
236,2797,452573
236,2798,1373278
236,2799,282352
236,2800,2338700
236,2801,364772
236,2802,275309
236,2803,260946
236,2804,237158
236,2805,276066
236,2806,1660737
237,2807,678483
237,2808,61416
237,2809,17142
237,2810,277150
237,2811,181233
237,2812,1042788
237,2813,330426
237,2814,480398
237,2815,41311
237,2816,212636
237,2817,77989
237,2818,413552
237,2819,179548
237,2820,46614
237,2821,38410
237,2822,523933
237,2823,77520
237,2824,178862
237,2825,270283
237,2826,279402
237,2827,347439
237,2828,35979
237,2829,365017
237,2830,846595
237,2831,115111
237,2832,1582063
238,2833,158768
238,2834,6147426
238,2835,491237
238,2836,1724533
238,2837,4084149
238,2838,1331481
238,2839,1660002
238,2840,1923430
238,2841,1868970
238,2842,2256498
238,2843,1890747
238,2844,1112788
238,2845,1207755
238,2846,902038
238,900218,1886976
238,900219,6192280
238,900220,1183939
238,900221,458678
238,900222,2086260
238,900223,1345374
238,900224,1597199
238,900225,2005366
238,900226,2227411
238,900227,1888516
238,900228,1179213
238,900229,185398
238,900230,3739261
238,900231,925288
239,2847,214377
239,2848,3353981
239,2849,2693636
239,2850,3120327
239,900725,3030778
239,900726,212888
239,900727,3507002
239,900728,2622910
240,2851,225000
240,2852,241769
240,2853,10736320
240,2854,1085560
240,2855,839071
240,2856,261849
240,2857,854760
240,2858,499133
240,2859,2018603
240,2860,1215623
240,2861,2295465
240,2862,476991
240,2863,740465
240,2864,942061
240,2865,904871
240,2866,1746761
240,2867,374139
240,2868,689133
240,2869,430238
240,2870,501040
240,2871,803824
240,2872,211076
240,2873,722163
240,2874,413626
240,2875,260270
240,2876,1118299
240,2877,498848
240,2878,2465562
240,2879,903396
240,2880,1434398
240,2881,473518
240,2882,674310
240,2883,484325
240,2884,775850
240,2885,2286271
240,2886,2585951
240,2887,621689
240,2888,700872
240,2889,278692
240,2890,466728
240,2891,347261
240,2892,914678
240,2893,517134
240,2894,521292
240,2895,1048524
240,2896,787710
240,2897,511157
240,2898,1006656
240,2899,473889
240,2900,387634
240,2901,807381
240,2902,1276662
240,2903,940345
240,2904,665546
240,2905,849214
240,2906,3167703
240,2907,1691852
240,2908,163524
240,2909,901241
240,2910,300394
240,2911,921180
240,2912,148630
240,2913,1729540
240,2914,665259
240,2915,822671
240,2916,1182497
240,2917,959975
240,2918,574847
240,2919,274903
240,2920,596449
240,2921,1797516
240,2922,1125714
240,2923,292990
240,2924,419995
240,2925,448639
240,2926,422501
241,2927,19173
241,2928,104550
241,2929,39362
241,2930,20852
241,2931,17945
241,2932,9523
241,2933,35372
241,2934,144245
241,2935,44168
241,2936,61402
241,2937,52562
241,2938,10425
241,2939,22871
241,2940,10543
241,2941,127302
241,2942,26449
241,2943,57033
241,2944,92546
241,2945,14872
241,2946,34267
241,2947,17147
241,2948,620748
241,2949,51927
241,2950,68963
241,2951,90621
241,2952,27803
241,2953,200241
241,2954,18582
241,2955,69556
241,2956,19169
242,2957,75380
242,2958,66674
242,2959,131267
242,2960,108523
242,2961,73352
242,2962,373990
242,2963,146858
242,2964,67541
242,2965,79978
242,2966,57587
242,2967,54768
242,2968,77275
242,2969,85038
243,2970,856597
243,2971,947859
243,2972,3763904
243,2973,1805151
243,2974,1205850
244,2975,269
245,2976,93606
245,901043,75282
245,901044,8599
245,901045,3931
245,901046,4766
245,901047,3060
246,2977,33960
246,2978,99956
246,2979,188878
246,2980,98792
246,2981,97101
246,2982,22037
246,2983,25907
246,2984,105371
246,2985,38541
246,2986,45749
246,2987,145595
246,2988,83054
246,2989,88723
246,2990,62720
246,2991,225068
248,2993,807822
248,2994,651605
248,2995,611920
248,2996,295392
248,2997,394370
248,2998,346668
248,2999,409728
248,3000,575638
248,3001,457198
248,3002,169705
248,3003,245601
248,3004,422220
248,3005,481426
248,3006,591739
248,3007,500747
248,3008,853691
248,3009,1005064
248,3010,451570
248,3011,213272
248,3012,766022
248,3013,158256
248,3014,111109
248,3015,952921
248,3016,191858
249,3017,1677556
249,3018,568721
249,3019,640740
249,3020,591743
249,3021,358806
249,3022,298611
249,3023,5965401
249,3024,2044705
249,3025,90473
249,3026,136074
249,3027,984812
249,3028,1215652
249,3029,156720
249,3030,608562
249,3031,60123
249,3032,265370
249,3033,264299
249,3034,270346
249,3035,685949
249,3036,271833
249,3037,3281792
249,3038,545814
249,3039,127554
249,3040,517622
249,3041,1106949
249,3042,1664312
249,3043,383654
249,3044,575242
249,3045,165526
249,3046,617748
249,3047,747476
249,3048,2173225
249,3049,385588
249,3050,106338
249,3051,309645
249,3052,1710205
249,3053,1750276
249,3054,192702
249,3055,480687
249,3056,15305372
249,3057,4202959
249,3058,1238846
249,3059,258332
249,3060,255676
249,3061,269278
249,3062,351440
249,3063,1562945
249,3064,131641
249,3065,244994
249,3066,338033
249,3067,192332
249,3068,1433658
249,3069,2116548
249,3070,593845
249,3071,688447
249,3072,1570367
249,3073,706153
249,3074,900592
249,3075,383920
249,3076,304420
249,3077,325125
249,3078,612264
249,3079,506899
249,3080,295465
249,3081,972097
249,3082,1322517
249,3083,1956183
249,3084,383685
249,3085,182626
249,3086,554054
249,3087,622941
249,3088,979490
249,3089,499989
249,3090,618508
249,3091,70616
249,3092,376570
249,3093,1230793
249,3094,279872
249,3095,370158
249,3096,645984
249,900071,296861
249,900072,389088
250,3097,1963327
250,3098,728
250,3099,2169268
250,3100,2017170
250,147322,824158
250,147323,2904355
251,39497,5031
251,39498,43
251,39499,880
251,39500,34129
251,39501,85
251,39502,861
252,3103,6930
253,743,145949
253,744,147579
253,745,223554
253,747,256390
253,749,495456
253,750,155774
253,752,235765
253,753,147660
253,756,412160
253,757,107624
253,759,196236
253,762,226741
253,764,296499
